ID,State,Income,Kids,Teens,Age,Divorced,Married,Single,Together,Widow,Basic,Graduate,Master,PhD,Recency,Wines,Fruits,Meats,Seafood,Sweets,Premium,Regular,Deals,Website,Catalog,Store,Visits,MC3,MC4,MC5,MC1,MC2,Complaint,Pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860,State-Other,152413,1,0,36,0,0,1,0,0,0,1,0,0,88,290,79,299,82,141,18,872,1,2,2,8,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,State-Other,152332,0,0,61,1,0,0,0,0,0,1,0,0,37,149,6,21,0,3,6,173,2,2,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,State-Texas,152278,0,1,57,0,0,0,0,1,0,0,0,1,74,176,150,255,18,59,150,507,2,4,2,4,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889,State-Texas,152278,0,1,57,0,0,0,0,1,0,0,0,1,55,287,3,50,0,3,15,329,1,3,0,4,7,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,State-Texas,152203,0,0,70,0,0,0,1,0,0,0,0,0,32,860,18,68,38,18,270,731,4,6,2,5,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,State-Other,152195,2,1,42,0,0,1,0,0,0,0,0,0,81,446,9,65,6,15,21,520,1,4,1,4,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,State-Florida,152190,1,1,44,0,0,0,1,0,0,0,0,1,39,1117,0,138,18,0,100,1173,4,7,1,7,8,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,State-Illinois,152157,0,1,70,0,0,0,1,0,0,0,0,1,60,3427,0,141,0,0,106,3463,1,4,4,10,8,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2682,State-Florida,152117,0,1,55,0,0,0,1,0,0,1,0,0,27,2314,59,600,0,0,271,2702,3,2,2,11,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,State-California,152074,0,1,53,0,0,1,0,0,0,1,0,0,14,1176,12,103,18,0,65,1244,2,9,1,5,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,State-Texas,152034,1,1,47,1,0,0,0,0,0,0,1,0,92,1029,24,194,50,12,12,1297,2,3,2,10,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,State-Florida,151983,0,1,56,1,0,0,0,0,0,1,0,0,67,727,24,471,18,24,191,1071,7,6,3,6,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,State-California,151948,0,1,45,0,1,0,0,0,0,1,0,0,42,412,9,85,12,15,41,492,2,3,2,4,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421,State-Texas,151876,0,0,62,0,1,0,0,0,0,1,0,0,81,41,0,9,0,0,3,47,1,0,0,3,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,State-Texas,151813,1,1,48,1,0,0,0,0,0,1,0,0,54,604,59,138,68,6,165,710,6,5,2,5,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491,State-Illinois,151766,1,0,40,0,0,1,0,0,0,1,0,0,37,245,6,298,189,77,345,469,1,3,5,3,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2596,State-Other,151717,0,1,55,0,0,0,1,0,0,0,0,1,84,875,21,233,0,32,536,625,2,8,2,4,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3052,State-Other,151651,0,1,60,0,1,0,0,0,0,1,0,0,84,875,21,233,0,32,536,625,2,8,2,4,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,State-California,151650,0,1,44,0,1,0,0,0,0,0,0,1,45,201,83,115,47,88,121,413,1,2,2,5,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728,State-Other,151569,0,1,71,0,0,0,0,1,0,0,0,1,10,345,0,65,38,0,88,360,3,4,1,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,State-Florida,151563,0,0,33,0,1,0,0,0,0,0,0,1,37,540,6,189,21,6,35,726,4,3,3,5,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,State-Texas,151537,0,1,68,1,0,0,0,0,0,1,0,0,28,1009,94,679,100,94,118,1859,5,10,5,4,9,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,State-California,151529,0,1,71,0,0,0,0,1,0,0,1,0,46,679,41,461,242,71,171,1323,8,9,2,5,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,State-Other,151518,0,1,62,0,0,0,1,0,0,0,0,1,38,694,18,133,24,27,35,860,4,5,1,6,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,State-Other,151479,1,1,53,0,1,0,0,0,0,1,0,0,96,426,0,21,0,0,18,429,1,3,1,4,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,State-California,151412,0,1,62,0,1,0,0,0,0,0,1,0,79,77,3,33,0,3,12,103,2,1,0,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519,State-California,151411,1,2,67,0,0,1,0,0,0,0,0,1,83,65,0,56,18,15,9,145,2,2,0,3,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,State-Florida,151390,1,1,55,0,0,0,0,1,0,0,1,0,11,296,189,234,192,0,323,589,2,6,2,4,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,State-Other,151373,0,0,29,0,1,0,0,0,0,1,0,0,86,302,27,187,6,27,71,477,1,4,1,4,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,State-New York,151369,0,1,44,0,0,0,1,0,0,1,0,0,86,302,27,187,6,27,71,477,1,4,1,4,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,State-New York,151369,0,1,44,0,0,0,1,0,0,1,0,0,87,1611,39,252,24,18,86,1857,3,10,4,5,8,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393,State-California,151315,0,0,72,0,0,0,1,0,0,1,0,0,49,92,0,21,6,0,18,101,1,1,0,3,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,State-Florida,151287,1,1,52,0,1,0,0,0,0,1,0,0,49,92,0,21,6,0,18,101,1,1,0,3,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,State-Other,151267,1,1,42,0,1,0,0,0,0,1,0,0,88,845,83,717,163,338,400,1746,13,6,2,12,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2583,State-Texas,151250,1,0,30,0,0,1,0,0,0,0,0,0,13,157,0,24,0,0,6,175,1,2,0,3,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,State-Texas,151195,1,1,58,0,0,0,1,0,0,1,0,0,27,190,3,62,0,3,80,178,2,2,1,3,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,State-Florida,151148,1,1,47,0,1,0,0,0,0,1,0,0,61,232,0,33,0,0,30,235,1,2,0,4,6,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2925,State-Texas,151141,0,0,80,0,0,1,0,0,0,0,0,1,62,710,39,425,134,12,155,1165,9,6,2,7,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,State-Illinois,151124,1,1,65,0,0,1,0,0,0,0,1,0,45,1316,30,223,0,30,143,1456,4,8,1,8,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,State-Other,151111,1,1,39,0,1,0,0,0,0,0,0,0,64,931,24,309,18,12,375,919,9,8,1,6,9,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,State-California,151039,1,1,51,0,1,0,0,0,0,0,0,1,71,89,6,74,0,3,27,146,1,1,1,4,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,State-Texas,151012,0,0,74,0,1,0,0,0,0,0,0,1,56,381,0,48,0,3,12,420,2,4,0,4,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746,State-Other,151012,0,0,74,0,1,0,0,0,0,0,0,1,98,1366,0,71,18,0,12,1443,6,4,5,7,6,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,State-New York,150965,0,1,64,0,1,0,0,0,0,0,1,0,98,1366,0,71,18,0,12,1443,6,4,5,7,6,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,State-Texas,150943,0,1,64,0,0,0,1,0,0,0,1,0,89,152,12,72,12,21,3,265,2,2,0,4,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,State-Florida,150943,0,1,64,0,0,0,1,0,0,0,1,0,25,334,0,18,6,3,42,319,2,3,1,3,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,State-New York,150898,1,1,64,0,0,0,1,0,0,0,1,0,10,885,0,113,39,0,453,584,7,5,4,4,6,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,State-California,150870,0,1,68,0,1,0,0,0,0,0,0,1,4,253,21,72,6,9,81,280,1,3,1,3,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,State-Texas,150785,1,1,58,0,0,1,0,0,0,1,0,0,28,1104,27,274,18,27,12,1438,3,7,1,8,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,State-New York,150737,0,1,65,0,1,0,0,0,0,1,0,0,3,872,18,110,0,9,101,907,4,6,1,6,7,0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2635,State-Illinois,150729,1,1,62,0,0,1,0,0,0,0,0,1,91,1101,27,260,36,42,101,1364,3,6,2,8,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,State-Florida,150725,0,1,67,0,1,0,0,0,0,1,0,0,72,421,45,457,200,93,105,1111,1,4,4,6,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2599,State-Illinois,150664,1,1,61,0,0,1,0,0,0,1,0,0,24,848,48,478,251,48,400,1272,6,7,4,6,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,State-Other,150616,0,1,70,0,0,0,1,0,0,0,0,1,52,427,45,179,72,69,15,777,2,2,1,8,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2857,State-Illinois,150616,0,1,52,1,0,0,0,0,0,0,0,1,75,296,39,197,129,24,12,673,3,4,1,5,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,State-Texas,150611,0,1,60,1,0,0,0,0,0,0,0,1,70,796,18,153,24,18,191,817,6,7,1,5,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,State-Illinois,150611,0,1,60,1,0,0,0,0,0,0,0,1,47,290,36,251,39,30,45,602,7,3,1,6,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,State-California,150523,1,1,60,0,0,0,1,0,0,0,0,0,32,404,138,275,195,183,33,1162,2,5,2,7,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,State-Florida,150520,0,1,62,0,0,0,0,1,0,0,0,1,32,404,138,275,195,183,33,1162,2,5,2,7,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3166,State-Other,150501,1,1,66,0,1,0,0,0,0,1,0,0,88,821,0,63,12,18,45,869,1,5,1,6,6,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,State-Texas,150447,2,0,50,0,1,0,0,0,0,1,0,0,68,162,0,30,0,0,6,186,2,1,0,4,5,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,State-Illinois,150437,0,2,57,0,1,0,0,0,0,1,0,0,9,702,42,231,57,30,126,936,2,4,1,8,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,State-New York,150388,0,1,63,0,0,1,0,0,0,1,0,0,21,1329,15,213,63,48,246,1422,2,8,2,7,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793,State-Texas,150387,0,2,64,0,1,0,0,0,0,1,0,0,79,312,3,162,39,27,42,501,2,3,1,5,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,State-California,150353,0,0,43,0,1,0,0,0,0,0,1,0,4,636,18,207,12,36,9,900,3,6,1,5,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2633,State-California,150334,0,1,48,0,0,0,1,0,0,0,0,0,5,1562,24,670,96,147,126,2373,4,10,5,7,8,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,State-New York,150300,0,1,68,0,1,0,0,0,0,1,0,0,5,1562,24,670,96,147,126,2373,4,10,5,7,8,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,State-Texas,150272,1,0,38,0,0,0,1,0,0,1,0,0,63,370,51,514,117,0,90,962,5,6,2,5,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,State-Florida,150200,1,1,44,0,0,0,1,0,0,1,0,0,92,608,141,593,166,126,448,1186,1,5,4,8,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,State-Illinois,150183,1,1,40,0,1,0,0,0,0,1,0,0,66,1238,0,78,0,0,63,1253,6,7,1,7,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,State-California,150150,0,0,37,0,1,0,0,0,0,0,0,1,66,1238,0,78,0,0,63,1253,6,7,1,7,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,State-California,150150,0,0,37,0,1,0,0,0,0,0,0,1,81,690,15,169,9,6,60,829,2,6,2,4,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,State-Other,150127,0,1,58,0,0,0,1,0,0,1,0,0,97,500,15,322,33,24,87,808,2,5,1,6,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093,State-Texas,150116,1,1,63,0,0,0,1,0,0,1,0,0,35,3559,78,362,51,39,118,3972,2,5,10,5,8,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,State-Illinois,150014,1,0,52,0,0,1,0,0,0,0,1,0,71,54,30,9,9,15,0,118,1,1,0,3,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2612,State-New York,150002,0,1,66,1,0,0,0,0,0,1,0,0,77,241,9,78,12,6,42,305,4,3,1,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,State-California,149980,0,1,57,0,0,1,0,0,0,1,0,0,65,127,48,87,36,60,24,335,1,2,1,4,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,State-Florida,149967,0,1,62,0,0,1,0,0,0,1,0,0,25,106,3,48,0,3,3,157,2,2,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,State-Texas,149912,0,1,71,0,0,0,1,0,0,0,1,0,0,930,0,220,0,0,69,1081,2,5,1,8,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3063,State-Texas,149912,0,1,71,0,0,0,1,0,0,0,1,0,61,266,118,236,175,39,281,553,2,6,1,4,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465,State-California,149854,1,0,48,0,0,0,1,0,0,0,1,0,4,1824,0,302,57,0,85,2099,9,10,2,8,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015,State-Texas,149767,0,0,29,0,0,1,0,0,0,1,0,0,46,577,27,293,0,18,248,668,2,6,1,5,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,State-Other,149681,0,2,44,0,1,0,0,0,0,0,1,0,29,1166,69,287,163,124,592,1218,4,2,11,5,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537,State-California,149681,0,2,44,0,1,0,0,0,0,0,1,0,9,662,9,302,79,0,51,1001,2,7,1,5,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,State-New York,149678,0,1,59,0,1,0,0,0,0,1,0,0,88,620,21,124,9,6,139,641,2,4,2,5,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,State-Other,149669,1,0,46,0,0,0,1,0,0,0,0,0,55,121,0,57,6,3,9,178,1,2,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480,State-New York,149667,0,0,65,0,0,1,0,0,0,0,0,1,92,1936,24,503,33,24,176,2345,3,7,3,12,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2849,State-California,149638,0,1,68,1,0,0,0,0,0,1,0,0,63,246,3,94,6,3,0,352,1,1,1,5,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,State-Other,149618,1,1,54,0,0,0,1,0,0,0,1,0,17,680,6,76,21,0,334,449,2,5,3,3,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,State-California,149605,0,0,54,0,1,0,0,0,0,0,1,0,29,370,64,130,76,30,46,625,2,3,1,6,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3118,State-Other,149572,1,1,62,0,1,0,0,0,0,0,1,0,69,625,30,203,91,82,215,816,6,4,1,8,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2653,State-Illinois,149544,1,0,44,0,1,0,0,0,0,0,0,1,90,1882,164,726,301,298,361,3009,2,9,7,10,7,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,State-Texas,149514,1,0,45,0,0,1,0,0,0,0,0,0,15,437,3,97,6,3,21,525,4,4,1,4,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,State-California,149505,1,1,49,0,1,0,0,0,0,0,1,0,6,1142,0,115,33,24,210,1105,5,6,3,6,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,State-California,149494,1,0,48,0,0,1,0,0,0,0,1,0,45,1500,15,249,21,0,304,1482,3,7,2,9,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441,State-California,149476,0,1,57,1,0,0,0,0,0,0,1,0,13,58,40,55,30,21,24,179,1,1,1,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,State-California,149431,0,1,65,1,0,0,0,0,0,1,0,0,53,1330,24,627,487,149,128,2489,2,7,10,5,6,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659,State-Illinois,149413,0,1,68,0,1,0,0,0,0,1,0,0,53,1330,24,627,487,149,128,2489,2,7,10,5,6,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,State-New York,149389,1,1,69,0,0,1,0,0,0,0,1,0,93,725,52,207,24,30,18,1020,3,6,2,5,7,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,State-Illinois,149269,1,0,49,0,0,0,1,0,0,0,0,1,21,158,0,27,0,0,3,183,2,1,0,4,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,State-Florida,149187,0,1,44,0,0,0,1,0,0,0,0,1,21,158,0,27,0,0,3,183,2,1,0,4,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,State-Illinois,149166,0,1,46,0,0,1,0,0,0,1,0,0,1,862,30,116,0,40,82,965,4,7,2,4,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2870,State-New York,149160,0,1,71,1,0,0,0,0,0,1,0,0,27,311,3,46,6,0,73,292,1,3,0,4,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,State-Illinois,149154,1,1,60,0,1,0,0,0,0,0,0,1,9,531,55,247,85,18,73,863,3,3,2,7,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262,State-Florida,149118,0,0,49,1,0,0,0,0,0,0,0,0,97,76,0,34,9,0,46,73,1,1,0,3,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,State-Florida,149096,1,1,56,0,1,0,0,0,0,1,0,0,94,1070,49,476,21,15,442,1189,1,6,4,7,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761,State-Illinois,149094,0,1,47,0,1,0,0,0,0,1,0,0,79,85,3,64,9,0,31,131,3,2,1,3,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2665,State-Illinois,149090,0,1,69,0,0,1,0,0,0,1,0,0,8,223,174,305,217,46,0,964,5,6,1,5,9,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,State-California,148985,0,1,52,0,1,0,0,0,0,0,0,0,90,421,9,116,12,0,180,378,3,3,2,4,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,State-Florida,148948,0,0,77,1,0,0,0,0,0,0,0,1,50,247,55,345,143,40,64,766,6,4,2,5,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,State-Texas,148948,0,0,77,1,0,0,0,0,0,0,0,1,90,79,3,31,6,0,3,116,1,1,0,3,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,State-New York,148920,0,2,56,0,1,0,0,0,0,1,0,0,8,31,0,21,6,0,3,55,1,1,0,2,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,State-Illinois,148918,1,1,57,0,0,1,0,0,0,0,0,1,32,70,52,70,132,61,28,358,1,2,1,4,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766,State-Florida,148918,1,1,57,0,0,1,0,0,0,0,0,1,3,987,9,153,12,9,129,1042,5,7,1,6,8,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,State-Texas,148904,0,1,60,0,0,1,0,0,0,1,0,0,3,987,9,153,12,9,129,1042,5,7,1,6,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2939,State-California,148877,0,1,54,1,0,0,0,0,0,1,0,0,3,987,9,153,12,9,129,1042,5,7,1,6,8,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,State-Florida,148799,0,1,57,1,0,0,0,0,0,0,0,1,2,86,0,12,0,0,0,98,1,1,0,3,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3029,State-California,148794,1,1,67,0,0,0,1,0,0,1,0,0,73,1195,280,762,197,151,126,2458,3,6,3,13,5,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,State-Florida,148789,0,0,28,0,0,1,0,0,0,1,0,0,53,326,83,209,160,22,15,784,6,4,2,5,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,State-Illinois,148767,1,2,70,0,0,1,0,0,0,0,0,1,76,3195,132,627,470,178,89,4514,3,2,8,12,8,0,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,State-Illinois,148752,1,1,51,0,1,0,0,0,0,1,0,0,39,298,9,203,37,22,105,464,3,4,1,4,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,State-Florida,148726,0,1,65,0,1,0,0,0,0,1,0,0,69,489,12,138,18,6,117,547,6,5,1,4,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,State-Illinois,148721,1,1,57,1,0,0,0,0,0,0,1,0,24,532,6,120,9,6,145,529,3,5,1,4,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3064,State-Other,148699,1,1,70,0,1,0,0,0,0,0,0,1,33,1149,43,256,18,28,59,1435,3,8,2,6,7,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
